Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01707","Pigeon peas, dry","1989","1989","ha","3000","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01707","Pigeon peas, dry","1990","1990","ha","3899","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01707","Pigeon peas, dry","1991","1991","ha","4000","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01707","Pigeon peas, dry","1992","1992","ha","3877","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01707","Pigeon peas, dry","1993","1993","ha","3400","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01707","Pigeon peas, dry","1994","1994","ha","3600","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01707","Pigeon peas, dry","1995","1995","ha","3800","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01707","Pigeon peas, dry","1996","1996","ha","4500","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01707","Pigeon peas, dry","1997","1997","ha","4800","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01707","Pigeon peas, dry","1998","1998","ha","4900","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01707","Pigeon peas, dry","1999","1999","ha","4700","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01707","Pigeon peas, dry","2000","2000","ha","4169","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01707","Pigeon peas, dry","2001","2001","ha","4250","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01707","Pigeon peas, dry","2002","2002","ha","4300","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01707","Pigeon peas, dry","2003","2003","ha","4194","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01707","Pigeon peas, dry","2004","2004","ha","4350","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01707","Pigeon peas, dry","2005","2005","ha","4278","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01707","Pigeon peas, dry","2006","2006","ha","4356","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01707","Pigeon peas, dry","2007","2007","ha","4378","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01707","Pigeon peas, dry","2008","2008","ha","4830","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01707","Pigeon peas, dry","2009","2009","ha","4183","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01707","Pigeon peas, dry","2010","2010","ha","3769","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01707","Pigeon peas, dry","2011","2011","ha","3769","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01707","Pigeon peas, dry","2012","2012","ha","3931","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01707","Pigeon peas, dry","2013","2013","ha","4087","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01707","Pigeon peas, dry","2014","2014","ha","4117","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01707","Pigeon peas, dry","2015","2015","ha","4030","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01707","Pigeon peas, dry","2016","2016","ha","4046","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01707","Pigeon peas, dry","2017","2017","ha","4078","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01707","Pigeon peas, dry","2018","2018","ha","4087","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01707","Pigeon peas, dry","2019","2019","ha","4128","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01707","Pigeon peas, dry","2020","2020","ha","3018","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01707","Pigeon peas, dry","2021","2021","ha","3861","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01707","Pigeon peas, dry","2022","2022","ha","3963","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01707","Pigeon peas, dry","2023","2023","ha","3906","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01318","Pineapples","1961","1961","ha","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01318","Pineapples","1962","1962","ha","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01318","Pineapples","1963","1963","ha","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01318","Pineapples","1964","1964","ha","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01318","Pineapples","1965","1965","ha","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01318","Pineapples","1966","1966","ha","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01318","Pineapples","1967","1967","ha","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01318","Pineapples","1968","1968","ha","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01318","Pineapples","1969","1969","ha","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01318","Pineapples","1970","1970","ha","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01318","Pineapples","1971","1971","ha","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01318","Pineapples","1972","1972","ha","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01318","Pineapples","1973","1973","ha","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01318","Pineapples","1974","1974","ha","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01318","Pineapples","1975","1975","ha","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01318","Pineapples","1976","1976","ha","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01318","Pineapples","1977","1977","ha","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01318","Pineapples","1978","1978","ha","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01318","Pineapples","1979","1979","ha","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01318","Pineapples","1980","1980","ha","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01318","Pineapples","1981","1981","ha","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01318","Pineapples","1982","1982","ha","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01318","Pineapples","1983","1983","ha","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01318","Pineapples","1984","1984","ha","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01318","Pineapples","1985","1985","ha","750","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01318","Pineapples","1986","1986","ha","780","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01318","Pineapples","1987","1987","ha","780","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01318","Pineapples","1988","1988","ha","780","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01318","Pineapples","1989","1989","ha","400","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01318","Pineapples","1990","1990","ha","300","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01318","Pineapples","1991","1991","ha","200","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01318","Pineapples","1992","1992","ha","400","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01318","Pineapples","1993","1993","ha","469","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01318","Pineapples","1994","1994","ha","380","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01318","Pineapples","1995","1995","ha","354","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01318","Pineapples","1996","1996","ha","350","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01318","Pineapples","1997","1997","ha","550","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01318","Pineapples","1998","1998","ha","500","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01318","Pineapples","1999","1999","ha","480","E","Estimated value",""
